frame,body_id,x,y,vx,vy,mass
306,1,8.19924,0.73054,2.55536,-0.543166,1
306,2,6.33025,8.39234,1.82997,0.582594,1
306,3,8.88651,4.79405,1.81394,1.53307,1
306,4,7.99907,6.62249,0.423907,1.48623,1
306,5,11.2498,317.419,3.36528,103.437,1
307,0,7.19527,-295.223,2.01154,-96.4956,1
307,1,8.22479,0.725118,2.55541,-0.542142,1
307,2,6.34856,8.39815,1.83146,0.58079,1
307,3,8.90464,4.80941,1.81249,1.53509,1
307,4,8.00331,6.63734,0.423815,1.48499,1
307,5,11.2834,318.453,3.36528,103.437,1
308,0,7.21538,-296.188,2.01154,-96.4956,1
308,1,8.25035,0.719707,2.55546,-0.541125,1
308,2,6.36689,8.40394,1.83297,0.578967,1
308,3,8.92275,4.82478,1.81103,1.53709,1
308,4,8.00755,6.65218,0.423717,1.48379,1
308,5,11.3171,319.488,3.36528,103.437,1
309,0,7.2355,-297.153,2.01154,-96.4956,1
309,1,8.2759,0.714306,2.5555,-0.540116,1
309,2,6.38524,8.40971,1.8345,0.577124,1
309,3,8.94084,4.84017,1.80956,1.53908,1
309,4,8.01178,6.667,0.423614,1.48264,1
309,5,11.3507,320.522,3.36528,103.437,1
310,0,7.25561,-298.118,2.01154,-96.4956,1
310,1,8.30146,0.708915,2.55554,-0.539115,1
310,2,6.4036,8.41546,1.83604,0.575261,1
310,3,8.95893,4.85558,1.80809,1.54106,1
310,4,8.01602,6.68182,0.423505,1.48152,1
310,5,11.3844,321.556,3.36528,103.437,1
311,0,7.27573,-299.083,2.01154,-96.4956,1
311,1,8.32701,0.703533,2.55558,-0.538121,1
311,2,6.42197,8.42119,1.8376,0.573377,1
311,3,8.97699,4.87101,1.80661,1.54302,1
311,4,8.02025,6.69662,0.423389,1.48044,1
311,5,11.418,322.591,3.36528,103.437,1
312,0,7.29584,-300.048,2.01154,-96.4956,1
312,1,8.35257,0.698162,2.55562,-0.537135,1
312,2,6.44036,8.42691,1.83917,0.571473,1
312,3,8.99504,4.88646,1.80513,1.54498,1
312,4,8.02448,6.71142,0.423267,1.47941,1
312,5,11.4517,323.625,3.36528,103.437,1
313,0,7.31596,-301.013,2.01154,-96.4956,1
313,1,8.37813,0.6928,2.55565,-0.536156,1
313,2,6.45877,8.4326,1.84076,0.569547,1
313,3,9.01308,4.90193,1.80363,1.54692,1
313,4,8.02872,6.7262,0.423137,1.47841,1
313,5,11.4853,324.659,3.36528,103.437,1
314,0,7.33608,-301.978,2.01154,-96.4956,1
314,1,8.40368,0.687449,2.55568,-0.535184,1
314,2,6.47719,8.43828,1.84236,0.567599,1
314,3,9.0311,4.91742,1.80214,1.54885,1
314,4,8.03295,6.74097,0.422998,1.47746,1
314,5,11.519,325.694,3.36528,103.437,1
315,0,7.35619,-302.943,2.01154,-96.4956,1
315,1,8.42924,0.682106,2.5557,-0.53422,1
315,2,6.49563,8.44394,1.84399,0.565628,1
315,3,9.04911,4.93292,1.80064,1.55077,1
315,4,8.03717,6.75574,0.422851,1.47655,1
315,5,11.5527,326.728,3.36528,103.437,1
316,0,7.37631,-303.908,2.01154,-96.4956,1
316,1,8.4548,0.676774,2.55573,-0.533262,1
316,2,6.51409,8.44957,1.84563,0.563635,1
316,3,9.0671,4.94845,1.79913,1.55267,1
316,4,8.0414,6.7705,0.422695,1.47568,1
316,5,11.5863,327.762,3.36528,103.437,1
317,0,7.39642,-304.873,2.01154,-96.4956,1
317,1,8.48035,0.671451,2.55575,-0.532312,1
317,2,6.53256,8.45519,1.84728,0.561617,1
317,3,9.08507,4.964,1.79762,1.55456,1
317,4,8.04563,6.78525,0.422529,1.47486,1
317,5,11.62,328.797,3.36528,103.437,1
318,0,7.41654,-305.838,2.01154,-96.4956,1
318,1,8.50591,0.666137,2.55576,-0.531369,1
318,2,6.55105,8.46078,1.84896,0.559576,1
318,3,9.10304,4.97956,1.7961,1.55644,1
318,4,8.04985,6.79999,0.422353,1.47408,1
318,5,11.6536,329.831,3.36528,103.437,1
319,0,7.43665,-306.803,2.01154,-96.4956,1
319,1,8.53147,0.660833,2.55578,-0.530433,1
319,2,6.56956,8.46636,1.85065,0.557509,1
319,3,9.12098,4.99514,1.79458,1.55831,1
319,4,8.05407,6.81472,0.422166,1.47334,1
319,5,11.6873,330.866,3.36528,103.437,1
320,0,7.45677,-307.768,2.01154,-96.4956,1
320,1,8.55703,0.655538,2.55579,-0.529504,1
320,2,6.58808,8.47191,1.85237,0.555417,1
320,3,9.13891,5.01074,1.79305,1.56016,1
320,4,8.05829,6.82945,0.421968,1.47265,1
320,5,11.7209,331.9,3.36528,103.437,1
321,0,7.47688,-308.733,2.01154,-96.4956,1
321,1,8.58259,0.650252,2.5558,-0.528581,1
321,2,6.60662,8.47745,1.8541,0.553299,1
321,3,9.15683,5.02636,1.79152,1.56201,1
321,4,8.06251,6.84417,0.421758,1.472,1
321,5,11.7546,332.934,3.36528,103.437,1
322,0,7.497,-309.698,2.01154,-96.4956,1
322,1,8.60814,0.644975,2.55581,-0.527666,1
322,2,6.62518,8.48296,1.85585,0.551154,1
322,3,9.17473,5.042,1.78999,1.56384,1
322,4,8.06672,6.85888,0.421535,1.4714,1
322,5,11.7882,333.969,3.36528,103.437,1
323,0,7.51711,-310.662,2.01154,-96.4956,1
323,1,8.6337,0.639708,2.55581,-0.526757,1
323,2,6.64376,8.48845,1.85762,0.548982,1
323,3,9.19261,5.05766,1.78845,1.56566,1
323,4,8.07094,6.87359,0.421299,1.47084,1
323,5,11.8219,335.003,3.36528,103.437,1
324,0,7.53723,-311.627,2.01154,-96.4956,1
324,1,8.65926,0.634449,2.55582,-0.525854,1
324,2,6.66235,8.49392,1.85941,0.546781,1
324,3,9.21048,5.07333,1.7869,1.56746,1
324,4,8.07515,6.88829,0.42105,1.47033,1
324,5,11.8555,336.037,3.36528,103.437,1
325,0,7.55735,-312.592,2.01154,-96.4956,1
325,1,8.68482,0.629199,2.55582,-0.524959,1
325,2,6.68097,8.49936,1.86122,0.544552,1
325,3,9.22833,5.08903,1.78536,1.56926,1
325,4,8.07936,6.90299,0.420786,1.46987,1
325,5,11.8892,337.072,3.36528,103.437,1
326,0,7.57746,-313.557,2.01154,-96.4956,1
326,1,8.71038,0.623959,2.55582,-0.524069,1
326,2,6.6996,8.50478,1.86305,0.542292,1
326,3,9.24617,5.10474,1.78381,1.57104,1
326,4,8.08356,6.91768,0.420508,1.46946,1
326,5,11.9228,338.106,3.36528,103.437,1
327,0,7.59758,-314.522,2.01154,-96.4956,1
327,1,8.73593,0.618727,2.55581,-0.523187,1
327,2,6.71824,8.51018,1.8649,0.540003,1
327,3,9.26399,5.12047,1.78225,1.57281,1
327,4,8.08776,6.93238,0.420215,1.4691,1
327,5,11.9565,339.141,3.36528,103.437,1
328,0,7.61769,-315.487,2.01154,-96.4956,1
328,1,8.76149,0.613504,2.55581,-0.52231,1
328,2,6.73691,8.51556,1.86677,0.537682,1
328,3,9.2818,5.13621,1.78069,1.57457,1
328,4,8.09196,6.94706,0.419905,1.46878,1
328,5,11.9901,340.175,3.36528,103.437,1
329,0,7.63781,-316.452,2.01154,-96.4956,1
329,1,8.78705,0.608289,2.5558,-0.52144,1
329,2,6.7556,8.52091,1.86867,0.535328,1
329,3,9.29959,5.15197,1.77913,1.57632,1
329,4,8.09616,6.96175,0.419579,1.46852,1
329,5,12.0238,341.209,3.36528,103.437,1
330,0,7.65792,-317.417,2.01154,-96.4956,1
330,1,8.81261,0.603084,2.55579,-0.520576,1
330,2,6.7743,8.52624,1.87058,0.532942,1
330,3,9.31737,5.16775,1.77757,1.57805,1
330,4,8.10035,6.97643,0.419236,1.4683,1
330,5,12.0574,342.244,3.36528,103.437,1
331,0,7.67804,-318.382,2.01154,-96.4956,1
331,1,8.83817,0.597886,2.55578,-0.519719,1
331,2,6.79303,8.53155,1.87252,0.530522,1
331,3,9.33513,5.18355,1.776,1.57978,1
331,4,8.10454,6.99111,0.418875,1.46814,1
331,5,12.0911,343.278,3.36528,103.437,1
332,0,7.69815,-319.347,2.01154,-96.4956,1
332,1,8.86372,0.592698,2.55576,-0.518867,1
332,2,6.81177,8.53683,1.87449,0.528067,1
332,3,9.35287,5.19937,1.77443,1.58149,1
332,4,8.10872,7.00579,0.418495,1.46804,1
332,5,12.1248,344.312,3.36528,103.437,1
333,0,7.71827,-320.312,2.01154,-96.4956,1
333,1,8.88928,0.587518,2.55575,-0.518022,1
333,2,6.83054,8.54209,1.87647,0.525575,1
333,3,9.3706,5.2152,1.77286,1.58319,1
333,4,8.1129,7.02047,0.418097,1.46798,1
333,5,12.1584,345.347,3.36528,103.437,1
334,0,7.73838,-321.277,2.01154,-96.4956,1
334,1,8.91484,0.582346,2.55573,-0.517183,1
334,2,6.84932,8.54732,1.87849,0.523047,1
334,3,9.38831,5.23105,1.77128,1.58488,1
334,4,8.11708,7.03515,0.417679,1.46798,1
334,5,12.1921,346.381,3.36528,103.437,1
335,0,7.7585,-322.242,2.01154,-96.4956,1
335,1,8.9404,0.577182,2.55571,-0.516349,1
335,2,6.86813,8.55252,1.88052,0.520481,1
335,3,9.40601,5.24691,1.76971,1.58656,1
335,4,8.12125,7.04983,0.417241,1.46804,1
335,5,12.2257,347.415,3.36528,103.437,1
336,0,7.77862,-323.207,2.01154,-96.4956,1
336,1,8.96595,0.572027,2.55569,-0.515522,1
336,2,6.88696,8.5577,1.88258,0.517876,1
336,3,9.42369,5.2628,1.76813,1.58822,1
336,4,8.12542,7.06452,0.416781,1.46815,1
336,5,12.2594,348.45,3.36528,103.437,1
337,0,7.79873,-324.172,2.01154,-96.4956,1
337,1,8.99151,0.56688,2.55566,-0.5147,1
337,2,6.9058,8.56285,1.88467,0.51523,1
337,3,9.44136,5.27869,1.76655,1.58988,1
337,4,8.12958,7.0792,0.4163,1.46832,1
337,5,12.293,349.484,3.36528,103.437,1
338,0,7.81885,-325.137,2.01154,-96.4956,1
338,1,9.01707,0.561741,2.55564,-0.513884,1
338,2,6.92467,8.56798,1.88678,0.512543,1
338,3,9.45901,5.29461,1.76496,1.59152,1
338,4,8.13374,7.09388,0.415797,1.46854,1
338,5,12.3267,350.519,3.36528,103.437,1
339,0,7.83896,-326.102,2.01154,-96.4956,1
339,1,9.04262,0.55661,2.55561,-0.513074,1
339,2,6.94356,8.57308,1.88892,0.509813,1
339,3,9.47664,5.31054,1.76338,1.59316,1
339,4,8.1379,7.10857,0.415271,1.46883,1
339,5,12.3603,351.553,3.36528,103.437,1
340,0,7.85908,-327.067,2.01154,-96.4956,1
340,1,9.06818,0.551488,2.55558,-0.51227,1
340,2,6.96247,8.57815,1.89108,0.507039,1
340,3,9.49426,5.32649,1.76179,1.59478,1
340,4,8.14204,7.12326,0.414721,1.46918,1
340,5,12.394,352.587,3.36528,103.437,1
341,0,7.87919,-328.032,2.01154,-96.4956,1
341,1,9.09373,0.546373,2.55555,-0.511472,1
341,2,6.9814,8.58319,1.89328,0.50422,1
341,3,9.51186,5.34245,1.7602,1.59639,1
341,4,8.14618,7.13796,0.414146,1.46959,1
341,5,12.4276,353.622,3.36528,103.437,1
342,0,7.89931,-328.997,2.01154,-96.4956,1
342,1,9.11929,0.541266,2.55552,-0.510678,1
342,2,7.00036,8.5882,1.8955,0.501354,1
342,3,9.52945,5.35843,1.75861,1.59799,1
342,4,8.15032,7.15266,0.413547,1.47006,1
342,5,12.4613,354.656,3.36528,103.437,1
343,0,7.91942,-329.962,2.01154,-96.4956,1
343,1,9.14484,0.536167,2.55549,-0.509891,1
343,2,7.01934,8.59319,1.89775,0.498439,1
343,3,9.54702,5.37443,1.75701,1.59958,1
343,4,8.15445,7.16737,0.412921,1.4706,1
343,5,12.4949,355.69,3.36528,103.437,1
344,0,7.93954,-330.927,2.01154,-96.4956,1
344,1,9.1704,0.531076,2.55545,-0.509109,1
344,2,7.03834,8.59814,1.90003,0.495475,1
344,3,9.56457,5.39044,1.75542,1.60116,1
344,4,8.15857,7.18208,0.412269,1.4712,1
344,5,12.5286,356.725,3.36528,103.437,1
345,0,7.95965,-331.891,2.01154,-96.4956,1
345,1,9.19595,0.525993,2.55542,-0.508332,1
345,2,7.05736,8.60307,1.90234,0.492459,1
345,3,9.58211,5.40647,1.75383,1.60273,1
345,4,8.16269,7.1968,0.411589,1.47187,1
345,5,12.5622,357.759,3.36528,103.437,1
346,0,7.97977,-332.856,2.01154,-96.4956,1
346,1,9.22151,0.520917,2.55538,-0.507561,1
346,2,7.07641,8.60796,1.90469,0.489391,1
346,3,9.59963,5.42251,1.75223,1.60428,1
346,4,8.1668,7.21152,0.410882,1.47261,1
346,5,12.5959,358.794,3.36528,103.437,1
347,0,7.99989,-333.821,2.01154,-96.4956,1
347,1,9.24706,0.515849,2.55534,-0.506795,1
347,2,7.09548,8.61282,1.90706,0.486267,1
347,3,9.61714,5.43857,1.75063,1.60583,1
347,4,8.1709,7.22626,0.410145,1.47342,1
347,5,12.6295,359.828,3.36528,103.437,1
348,0,8.02,-334.786,2.01154,-96.4956,1
348,1,9.27261,0.510789,2.5553,-0.506034,1
348,2,7.11457,8.61765,1.90946,0.483087,1
348,3,9.63463,5.45464,1.74903,1.60737,1
348,4,8.17499,7.241,0.409378,1.4743,1
348,5,12.6632,360.862,3.36528,103.437,1
349,0,8.04012,-335.751,2.01154,-96.4956,1
349,1,9.29816,0.505736,2.55526,-0.505279,1
349,2,7.13369,8.62245,1.9119,0.479847,1
349,3,9.6521,5.47073,1.74743,1.6089,1
349,4,8.17908,7.25575,0.408581,1.47526,1
349,5,12.6968,361.897,3.36528,103.437,1
350,0,8.06023,-336.716,2.01154,-96.4955,1
350,1,9.32372,0.500691,2.55522,-0.504529,1
350,2,7.15283,8.62722,1.91437,0.476548,1
350,3,9.66956,5.48684,1.74583,1.61042,1
350,4,8.18315,7.27052,0.407752,1.47629,1
350,5,12.7305,362.931,3.36528,103.437,1
351,0,8.08035,-337.681,2.01154,-96.4955,1
351,1,9.34927,0.495653,2.55517,-0.503784,1
351,2,7.172,8.63195,1.91688,0.473185,1
351,3,9.687,5.50295,1.74423,1.61192,1
351,4,8.18722,7.28529,0.406891,1.4774,1
351,5,12.7642,363.965,3.36528,103.437,1
352,0,8.10046,-338.646,2.01154,-96.4955,1
352,1,9.37482,0.490623,2.55513,-0.503044,1
352,2,7.1912,8.63665,1.91942,0.469758,1
352,3,9.70443,5.51909,1.74263,1.61342,1
352,4,8.19128,7.30008,0.405997,1.47859,1
352,5,12.7978,365,3.36528,103.437,1
353,0,8.12058,-339.611,2.01154,-96.4955,1
353,1,9.40037,0.4856,2.55508,-0.502309,1
353,2,7.21042,8.64131,1.922,0.466263,1
353,3,9.72184,5.53524,1.74103,1.61491,1
353,4,8.19533,7.31487,0.405068,1.47986,1
353,5,12.8315,366.034,3.36528,103.437,1
354,0,8.14069,-340.576,2.01154,-96.4955,1
354,1,9.42592,0.480584,2.55503,-0.501579,1
354,2,7.22966,8.64594,1.92461,0.462699,1
354,3,9.73923,5.5514,1.73942,1.61639,1
354,4,8.19938,7.32969,0.404104,1.48122,1
354,5,12.8651,367.068,3.36528,103.437,1
355,0,8.16081,-341.541,2.01154,-96.4955,1
355,1,9.45147,0.475575,2.55499,-0.500854,1
355,2,7.24894,8.65053,1.92727,0.459063,1
355,3,9.75661,5.56758,1.73782,1.61786,1
355,4,8.20341,7.34451,0.403105,1.48266,1
355,5,12.8988,368.103,3.36528,103.437,1
356,0,8.18092,-342.506,2.01154,-96.4955,1
356,1,9.47702,0.470574,2.55494,-0.500133,1
356,2,7.26824,8.65508,1.92996,0.455351,1
356,3,9.77398,5.58377,1.73621,1.61931,1
356,4,8.20743,7.35935,0.402068,1.48419,1
356,5,12.9324,369.137,3.36528,103.437,1
357,0,8.20104,-343.471,2.01154,-96.4955,1
357,1,9.50257,0.46558,2.55488,-0.499418,1
357,2,7.28756,8.6596,1.93269,0.451562,1
357,3,9.79132,5.59998,1.73461,1.62076,1
357,4,8.21144,7.37421,0.400993,1.48581,1
357,5,12.9661,370.172,3.36528,103.437,1
358,0,8.22116,-344.436,2.01154,-96.4955,1
358,1,9.52812,0.460593,2.55483,-0.498708,1
358,2,7.30692,8.66407,1.93546,0.447692,1
358,3,9.80865,5.6162,1.73301,1.62221,1
358,4,8.21544,7.38909,0.39988,1.48753,1
358,5,12.9997,371.206,3.36528,103.437,1
359,0,8.24127,-345.401,2.01154,-96.4955,1
359,1,9.55367,0.455613,2.55478,-0.498002,1
359,2,7.3263,8.66851,1.93827,0.443739,1
359,3,9.82597,5.63244,1.7314,1.62364,1
359,4,8.21942,7.40398,0.398726,1.48935,1
359,5,13.0334,372.24,3.36528,103.437,1
360,0,8.26139,-346.366,2.01154,-96.4955,1
360,1,9.57921,0.45064,2.55473,-0.497301,1
360,2,7.34571,8.67291,1.94112,0.439698,1
360,3,9.84326,5.64869,1.7298,1.62506,1
360,4,8.2234,7.41889,0.397531,1.49127,1
360,5,13.067,373.275,3.36528,103.437,1
361,0,8.2815,-347.331,2.01154,-96.4955,1
361,1,9.60476,0.445674,2.55467,-0.496604,1
361,2,7.36515,8.67726,1.94402,0.435567,1
361,3,9.86055,5.66496,1.72819,1.62647,1
361,4,8.22736,7.43383,0.396294,1.49329,1
361,5,13.1007,374.309,3.36528,103.437,1
362,0,8.30162,-348.296,2.01154,-96.4955,1
362,1,9.63031,0.440714,2.55461,-0.495913,1
362,2,7.38462,8.68158,1.94696,0.431342,1
362,3,9.87781,5.68123,1.72659,1.62788,1
362,4,8.23131,7.44878,0.395014,1.49541,1
362,5,13.1343,375.343,3.36528,103.437,1
363,0,8.32173,-349.261,2.01154,-96.4955,1
363,1,9.65585,0.435762,2.55456,-0.495226,1
363,2,7.40412,8.68585,1.94995,0.427019,1
363,3,9.89506,5.69753,1.72498,1.62928,1
363,4,8.23525,7.46376,0.393689,1.49765,1
363,5,13.168,376.378,3.36528,103.437,1
364,0,8.34185,-350.226,2.01154,-96.4955,1
364,1,9.6814,0.430817,2.5545,-0.494543,1
364,2,7.42365,8.69007,1.95298,0.422594,1
364,3,9.91229,5.71383,1.72338,1.63066,1
364,4,8.23917,7.47876,0.392319,1.50001,1
364,5,13.2016,377.412,3.36528,103.437,1
365,0,8.36196,-351.191,2.01154,-96.4955,1
365,1,9.70694,0.425878,2.55444,-0.493865,1
365,2,7.44321,8.69425,1.95607,0.418063,1
365,3,9.92951,5.73015,1.72177,1.63204,1
365,4,8.24308,7.49378,0.390902,1.50248,1
365,5,13.2353,378.447,3.36528,103.437,1
366,0,8.38208,-352.156,2.01154,-96.4955,1
366,1,9.73248,0.420946,2.55438,-0.493191,1
366,2,7.4628,8.69839,1.9592,0.41342,1
366,3,9.94671,5.74649,1.72017,1.63341,1
366,4,8.24697,7.50883,0.389436,1.50508,1
366,5,13.2689,379.481,3.36528,103.437,1
367,0,8.40219,-353.121,2.01154,-96.4955,1
367,1,9.75803,0.416021,2.55432,-0.492522,1
367,2,7.48243,8.70247,1.96238,0.408663,1
367,3,9.9639,5.76284,1.71856,1.63478,1
367,4,8.25085,7.52391,0.387922,1.50781,1
367,5,13.3026,380.515,3.36528,103.437,1
368,0,8.42231,-354.085,2.01154,-96.4955,1
368,1,9.78357,0.411102,2.55426,-0.491857,1
368,2,7.50208,8.70651,1.96561,0.403784,1
368,3,9.98107,5.7792,1.71696,1.63613,1
368,4,8.25472,7.53902,0.386358,1.51066,1
368,5,13.3363,381.55,3.36528,103.437,1
369,0,8.44242,-355.05,2.01154,-96.4955,1
369,1,9.80911,0.40619,2.55419,-0.491196,1
369,2,7.52177,8.7105,1.96889,0.398779,1
369,3,9.99822,5.79557,1.71535,1.63748,1
369,4,8.25856,7.55415,0.384741,1.51366,1
369,5,13.3699,382.584,3.36528,103.437,1
370,0,8.46254,-356.015,2.01154,-96.4955,1
370,1,9.83465,0.401285,2.55413,-0.49054,1
370,2,7.54149,8.71444,1.97223,0.393642,1
370,3,10.0154,5.81196,1.71375,1.63882,1
370,4,8.2624,7.56932,0.383072,1.5168,1
370,5,13.4036,383.618,3.36528,103.437,1
371,0,8.48266,-356.98,2.01154,-96.4955,1
371,1,9.86019,0.396386,2.55407,-0.489888,1
371,2,7.56125,8.71832,1.97562,0.388367,1
371,3,10.0325,5.82836,1.71214,1.64015,1
371,4,8.26621,7.58452,0.381348,1.52009,1
371,5,13.4372,384.653,3.36528,103.437,1
372,0,8.50277,-357.945,2.01154,-96.4955,1
372,1,9.88573,0.391494,2.554,-0.48924,1
372,2,7.58104,8.72215,1.97907,0.382948,1
372,3,10.0496,5.84478,1.71054,1.64147,1
372,4,8.27,7.59976,0.379569,1.52354,1
372,5,13.4709,385.687,3.36528,103.437,1
373,0,8.52289,-358.91,2.01154,-96.4955,1
373,1,9.91127,0.386608,2.55394,-0.488597,1
373,2,7.60087,8.72592,1.98257,0.377377,1
373,3,10.0667,5.8612,1.70894,1.64279,1
373,4,8.27378,7.61503,0.377733,1.52715,1
373,5,13.5045,386.721,3.36528,103.437,1
374,0,8.543,-359.875,2.01154,-96.4955,1
374,1,9.93681,0.381728,2.55387,-0.487957,1
374,2,7.62073,8.72964,1.98613,0.371648,1
374,3,10.0837,5.87765,1.70734,1.6441,1
374,4,8.27754,7.63034,0.375838,1.53093,1
374,5,13.5382,387.756,3.36528,103.437,1
375,0,8.56312,-360.84,2.01154,-96.4955,1
375,1,9.96235,0.376855,2.5538,-0.487322,1
375,2,7.64063,8.7333,1.98976,0.365752,1
375,3,10.1008,5.8941,1.70573,1.6454,1
375,4,8.28128,7.64569,0.373883,1.53489,1
375,5,13.5718,388.79,3.36528,103.437,1
376,0,8.58323,-361.805,2.01154,-96.4955,1
376,1,9.98789,0.371988,2.55373,-0.48669,1
376,2,7.66056,8.73689,1.99344,0.35968,1
376,3,10.1178,5.91057,1.70413,1.64669,1
376,4,8.285,7.66108,0.371868,1.53904,1
376,5,13.6055,389.825,3.36528,103.437,1
377,0,8.60335,-362.77,2.01154,-96.4955,1
377,1,10.0134,0.367128,2.55367,-0.486063,1
377,2,7.68053,8.74043,1.99719,0.353425,1
377,3,10.1349,5.92705,1.70253,1.64798,1
377,4,8.2887,7.67651,0.36979,1.54338,1
377,5,13.6391,390.859,3.36528,103.437,1
378,0,8.62346,-363.735,2.01154,-96.4955,1
378,1,10.039,0.362273,2.5536,-0.48544,1
378,2,7.70054,8.7439,2.001,0.346976,1
378,3,10.1519,5.94354,1.70093,1.64926,1
378,4,8.29237,7.69199,0.367648,1.54792,1
378,5,13.6728,391.893,3.36528,103.437,1
379,0,8.64358,-364.7,2.01154,-96.4955,1
379,1,10.0645,0.357425,2.55353,-0.484821,1
379,2,7.72059,8.7473,2.00488,0.340323,1
379,3,10.1689,5.96004,1.69933,1.65054,1
379,4,8.29603,7.70752,0.365441,1.55268,1
379,5,13.7064,392.928,3.36528,103.437,1
380,0,8.66369,-365.665,2.01154,-96.4955,1
380,1,10.09,0.352583,2.55346,-0.484205,1
380,2,7.74068,8.75064,2.00882,0.333455,1
380,3,10.1859,5.97656,1.69773,1.6518,1
380,4,8.29966,7.7231,0.363168,1.55767,1
380,5,13.7401,393.962,3.36528,103.437,1
381,0,8.68381,-366.63,2.01154,-96.4955,1
381,1,10.1156,0.347747,2.55339,-0.483594,1
381,2,7.76081,8.7539,2.01283,0.32636,1
381,3,10.2028,5.99309,1.69613,1.65306,1
381,4,8.30327,7.73872,0.360827,1.56289,1
381,5,13.7737,394.996,3.36528,103.437,1
382,0,8.70393,-367.595,2.01154,-96.4955,1
382,1,10.1411,0.342917,2.55331,-0.482986,1
382,2,7.78098,8.75709,2.01691,0.319025,1
382,3,10.2198,6.00964,1.69453,1.65432,1
382,4,8.30685,7.75441,0.358417,1.56836,1
382,5,13.8074,396.031,3.36528,103.437,1
383,0,8.72404,-368.56,2.01154,-96.4955,1
383,1,10.1666,0.338093,2.55324,-0.482382,1
383,2,7.80119,8.7602,2.02106,0.311436,1
383,3,10.2367,6.02619,1.69293,1.65557,1
383,4,8.31041,7.77015,0.355937,1.5741,1
383,5,13.841,397.065,3.36528,103.437,1
384,0,8.74416,-369.525,2.01154,-96.4955,1
384,1,10.1922,0.333275,2.55317,-0.481782,1
384,2,7.82144,8.76324,2.02529,0.303579,1
384,3,10.2536,6.04276,1.69134,1.65681,1
384,4,8.31394,7.78595,0.353386,1.58012,1
384,5,13.8747,398.1,3.36528,103.437,1
385,0,8.76427,-370.49,2.01154,-96.4955,1
385,1,10.2177,0.328464,2.5531,-0.481185,1
385,2,7.84174,8.76619,2.02958,0.295437,1
385,3,10.2705,6.05934,1.68974,1.65804,1
385,4,8.31745,7.80181,0.350764,1.58643,1
385,5,13.9083,399.134,3.36528,103.437,1
386,0,8.78439,-371.455,2.01154,-96.4955,1
386,1,10.2432,0.323658,2.55302,-0.480593,1
386,2,7.86207,8.76906,2.03395,0.286993,1
386,3,10.2874,6.07593,1.68814,1.65927,1
386,4,8.32093,7.81775,0.348069,1.59305,1
386,5,13.942,400.168,3.36528,103.437,1
387,0,8.8045,-372.42,2.01154,-96.4955,1
387,1,10.2688,0.318858,2.55295,-0.480004,1
387,2,7.88246,8.77185,2.03838,0.278229,1
387,3,10.3042,6.09254,1.68654,1.6605,1
387,4,8.32439,7.83375,0.345301,1.6,1
387,5,13.9757,401.203,3.36528,103.437,1
388,0,8.82462,-373.385,2.01154,-96.4955,1
388,1,10.2943,0.314063,2.55287,-0.479418,1
388,2,7.90289,8.77454,2.0429,0.269123,1
388,3,10.3211,6.10915,1.68495,1.66172,1
388,4,8.32781,7.84982,0.342459,1.6073,1
388,5,14.0093,402.237,3.36528,103.437,1
389,0,8.84473,-374.35,2.01154,-96.4955,1
389,1,10.3198,0.309275,2.5528,-0.478837,1
389,2,7.92336,8.77713,2.04748,0.259653,1
389,3,10.3379,6.12578,1.68335,1.66293,1
389,4,8.33121,7.86597,0.339545,1.61497,1
389,5,14.043,403.271,3.36528,103.437,1
390,0,8.86485,-375.314,2.01154,-96.4955,1
390,1,10.3453,0.304492,2.55272,-0.478258,1
390,2,7.94388,8.77963,2.05214,0.249795,1
390,3,10.3547,6.14243,1.68176,1.66414,1
390,4,8.33457,7.8822,0.336558,1.62305,1
390,5,14.0766,404.306,3.36528,103.437,1
391,0,8.88496,-376.279,2.01154,-96.4955,1
391,1,10.3709,0.299716,2.55264,-0.477684,1
391,2,7.96445,8.78203,2.05687,0.239522,1
391,3,10.3715,6.15908,1.68016,1.66534,1
391,4,8.33791,7.89851,0.333499,1.63154,1
391,5,14.1103,405.34,3.36528,103.437,1
392,0,8.90508,-377.244,2.01154,-96.4955,1
392,1,10.3964,0.294945,2.55257,-0.477113,1
392,2,7.98507,8.78432,2.06167,0.228806,1
392,3,10.3883,6.17574,1.67857,1.66654,1
392,4,8.34121,7.91492,0.33037,1.64049,1
392,5,14.1439,406.374,3.36528,103.437,1
393,0,8.9252,-378.209,2.01154,-96.4955,1
393,1,10.4219,0.290179,2.55249,-0.476545,1
393,2,8.00573,8.78649,2.06654,0.217614,1
393,3,10.4051,6.19242,1.67697,1.66773,1
393,4,8.34448,7.93142,0.327174,1.64992,1
393,5,14.1776,407.409,3.36528,103.437,1
394,0,8.94531,-379.174,2.01154,-96.4955,1
394,1,10.4474,0.285419,2.55241,-0.475981,1
394,2,8.02645,8.78855,2.07147,0.205912,1
394,3,10.4219,6.20911,1.67538,1.66892,1
394,4,8.34772,7.94802,0.323913,1.65987,1
394,5,14.2112,408.443,3.36528,103.437,1
395,0,8.96543,-380.139,2.01154,-96.4955,1
395,1,10.473,0.280665,2.55233,-0.47542,1
395,2,8.04721,8.79049,2.07647,0.193662,1
395,3,10.4386,6.22581,1.67378,1.6701,1
395,4,8.35093,7.96472,0.320591,1.67038,1
